image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Un ragazzo che rimbalza su un trampolino. | Un ragazzo che salta su un trampolino. | Un ragazzo salta su un trampolino. | Un bambino in una maglietta bianca a maniche lunghe salta su un trampolino. | Il ragazzo salta sul trampolino fuori casa.,Un ragazzo salta su un trampolino.
3208553539_2bf6c6d162.jpg,Un gruppo di musicisti con strumenti. | Un gruppo di giovani busk in un angolo di strada. | Quattro musicisti si esibiscono per strada. | I musicisti si esibiscono all'aperto. | I musicisti suonano vicino a un muro di cemento.,I bambini giocano a calcio.
2234702530_a265a4df22.jpg,Un uomo con una giacca nera e jeans si trova di fronte a un muro di mattoni. | Un uomo che indossa jeans e uno zaino si trova sul marciapiede. | Un uomo con zaino si trova di fronte a un muro di mattoni marrone. | Un uomo con occhiali e uno zaino rosso in piedi davanti a un muro di mattoni | L'uomo nella giacca nera sta aspettando.,Un uomo che indossa una camicia nera e pantaloni neri cammina per strada.
1801874841_4c12055e2f.jpg,"Un cane marrone sta fissando da vicino un cane marrone e bianco addormentato. | Un piccolo cane lotta con un uomo che tiene una pantofola. | Un piccolo cane marrone sta giocando con una pantofola sfocata. | Il cane nero e marrone chiaro è su un tappeto, tirando su una pantofola. | Il cagnolino afferra la pantofola della camera da letto con la bocca.",Un piccolo cane marrone e nero sta giocando con una palla rossa.
3704431444_f337ec2b90.jpg,"Un cane nero e marrone corre lungo la sabbia, evitando un'onda in arrivo. | Un cane corre parallelo alle onde dell'oceano. | Un cane che corre nel surf. | Un cane corre sulla riva. | Il cane corre accanto alle onde che si infrangono dell'oceano.",Un cane nero corre attraverso l'acqua.
3223055565_68973f5d20.jpg,Un ragazzo con una felpa blu che gioca a frisbee con due cani neri. | Un uomo si trova sulla neve e tiene un giocattolo mentre un cane nero salta per questo. | Un giovane che gioca sulla neve con due cani neri. | L'uomo sta giocando con due cani nella neve. | Due cani giocano con un essere umano e un disco nella neve.,Una donna che indossa un cappotto blu e un cappello nero che gioca con un cane marrone sulla neve.
414568315_5adcfc23c0.jpg,"Una ragazza con una fascia rosa e una camicia blu sta battendo su piatti blu e ciotole di metallo con bacchette. | Una piccola ragazza asiatica che sbatte le padelle. | Una giovane ragazza cinese che suona la batteria con due bacchette, una pentola e una ciotola di plastica blu. | Una ragazza con una fascia rosa colpisce un piatto e una padella con bacchette. | Il bambino sta usando le bacchette su articoli da cucina rovesciati.",Un bambino che gioca con un giocattolo.
1352410176_af6b139734.jpg,Una ragazza bionda sta calpestando i tronchi verticali nella sabbia. | Una bambina cammina lungo una fila di tronchi su una spiaggia sabbiosa. | Una ragazza si bilancia su piloni di legno in spiaggia. | Una ragazza cammina sui monconi sulla spiaggia accanto all'oceano. | Ragazza che cammina lungo le cime di pali di legno incastonati su una spiaggia.,Una bambina corre lungo una spiaggia sabbiosa.
3595412126_4020d4643b.jpg,"Due ragazze asiatiche con giacche rosa in piedi accanto a un albero | Due ragazze in cappotti rosa bevono da bottiglie di soda e si appoggiano su un albero. | Due ragazze in giacche rosa sono accanto a un albero con bottiglie d'acqua. | Due ragazze stanno accanto a un albero, uno tiene un berretto da bottiglia. | Due ragazze in viola si appoggiano a un grande albero.",Due ragazze che indossano cappelli si trovano insieme fuori.
495014499_8fd065cfd9.jpg,"Un uomo che tiene una bandiera è in piedi su un marciapiede traffico. | Un uomo in un berretto da palla si trova in un passaggio pedonale con una bandiera in una città affollata. | Un uomo si trova su un passaggio pedonale con in mano una bandiera. | L'uomo in piedi su una strada con una bandiera verde e gialla verde si avvolgeva attorno a lui e un berretto in testa. | L'uomo avvolto in bandiera si trova nell'incrocio in città, i cartelloni pubblicitari hanno illuminato in background.",Un uomo con una giacca rossa cammina per strada.
747242766_afdc9cb2ba.jpg,Un cane marrone con orecchie molto floppy attraversa un campo di erba smeraldo. | Un cane soffice nell'erba. | Uno spaniel scorre attraverso l'erba. | Il cane marrone e bianco corre alla telecamera sull'erba. | Il cane ha la lingua sporge e cammina nell'erba.,Un cane corre attraverso l'erba.
1541272333_1624b22546.jpg,Un cane marrone fa apparire un po 'di polvere mentre corre in un campo. | Un cane e una tempesta di polvere. | Un cane e una sabbia che soffiano nel vento | Un cane in una zona sabbiosa con la sabbia si agitò in aria e diverse piante sullo sfondo. | Il cane che calcia lo sporco,Un cane che corre attraverso la sabbia.
2431832075_00aa1a4457.jpg,"Una ragazza che rimbalza su un foglio colorato. | Una ragazza in una casa di rimbalzo. | Una ragazza che gioca in paracadute. | La bambina sta giocando con le scarpe. | Questa ragazza sta giocando su un oggetto giallo, verde, rosso e blu.",Una ragazza che indossa una camicia gialla sta scivolando giù da una scivolata gialla.
2581066814_179d28f306.jpg,Un gruppo di persone che sono nude e in bicicletta per le strade. | Un uomo nudo cavalca una bici. | Persone nude in bicicletta. | L'uomo che guida il ciclista per le strade della città è nudo. | Tre persone nude guidano le biciclette in una strada cittadina mentre le forze dell'ordine e una folla si affacciano.,Un uomo cavalca una bici su un marciapiede.
3001612175_53567ffb58.jpg,"Un uomo e un cane scendono in cemento mentre una donna in un velo si guarda da una posizione seduta sul passo in basso. | Un uomo accompagna il suo cane nero lungo i gradini del cemento in cui si trova una donna vestita di nero. | Una donna con un cane scende una scala all'aperto, un autobus dietro di lei. | Un giovane fa cadere il suo cane alcuni gradini in cui è seduta una donna vestita di nero | Una donna è seduta su gradini che un'altra donna sta scendendo.",Un uomo e una donna si siedono su una panchina del parco.
3259992722_4c5e895734.jpg,Una folla in una piazza europea che guarda un uomo a maglietta verde. | Un gentiluomo in una maglia verde sta intrattenendo una folla di persone. | Un uomo in una maglia si trova di fronte a una grande folla. | Un uomo con una camicia gialla e verde è in piedi davanti a una folla di persone. | L'uomo in maglia colorata e cappuccio si esibisce per la folla nell'area urbana.,Una folla di persone è in piedi davanti a una folla di persone.
505062117_a70b4e10ab.jpg,Un cane nero in acqua con una palla da tennis in bocca. | Un cane nero sta nuotando con una palla in bocca. | Un cane nero sta nuotando con una palla da tennis in bocca. | Un cane nero con una palla in bocca nuota nell'acqua. | Un cane nuota in acqua con una pallina da tennis in bocca.,Un cane nero sta nuotando con una palla in bocca.
308014594_f1d5e75507.jpg,Due ragazze giapponesi indossano un abito tradizionale. | Due donne giapponesi con kimono colorati su di loro. | Due donne vestite da geishe. | Due donne vestite con abiti asiatici tradizionali dai colori vivaci si trovano in cima ai gradini. | Due donne in elaborati costumi giapponesi.,Due donne che indossano cappelli si trovano sul marciapiede.
3508051251_82422717b3.jpg,Un senzatetto sta camminando lungo il marciapiede da solo. | Un uomo in abiti usurati e sfilacciati porta una cartella mentre passa un albero e spazzatura. | Un vecchio senzatetto cammina per il parco. | Il vecchio ha una lunga barba bianca e un cappello giallo e nero. | Il vecchio con la barba bianca cammina per strada.,Un uomo e una donna si siedono su una panchina del parco.
1262077938_8b9516c273.jpg,Una ragazza con una borsa nera seduta su una panchina di legno. | Una donna si siede da sola su una panchina al sole. | Una donna con una borsetta è seduta su una panchina di legno. | Una giovane donna asiatica che indossa lunghi pantaloncini e una maglietta con colletto grigio è seduta su una panchina di legno. | Una giovane donna con una borsa nera si trova su una panchina di legno.,Una donna si siede su una panchina di legno.
3187395715_f2940c2b72.jpg,Un ragazzo sullo skateboard sta facendo un salto da una panchina blu accanto a una parete bianca. | Un ragazzo skateboard in un'area urbana | Uno skateboarder a mezz'aria con il suo skateboard. | Adolescente macina una panchina su uno skateboard | Il ragazzo sta skateboard sul panchina vicino alla recinzione.,Uno skateboarder sta facendo un trucco in aria.
766346887_a9a9d0637a.jpg,Un ragazzo e una ragazza scendono uno scivolo di metallo. | Un ragazzo e una ragazza che scendono su uno scivolo di metallo. | Una bambina e un ragazzino si tengono per mano su uno scivolo luccicante. | Due bambini che giocano su uno scivolo di metallo. | Due bambini scivolano giù per una diapositiva.,Un ragazzo con una camicia a strisce blu e bianca è in piedi davanti a uno scivolo di metallo.
2526585002_10987a63f3.jpg,Un gruppo di uomini in una barca gialla con i loro cani. | Gli uomini si stringono la mano mentre un altro uomo e cani guardano. | I tre uomini e tre cani galleggiarono nella barca gialla. | Tre uomini in uniforme di squadra circondano un cane giallo in una barca. | Due uomini si rannicchiano attorno a un cane.,Due uomini che indossano giubbotti di salvataggio sono in una barca gialla.
233361142_d9d5f0cae9.jpg,"un cane nero e marrone che fissava in lontananza qualcosa | Un cane nero, marrone e marrone chiaro salta alla telecamera. | Un cane marrone che corre attraverso l'erba alta. | Dog in piante si accovacciano per guardare la telecamera. | Il cane in bianco e nero sta attraversando i cespugli.",Un cane marrone e nero sta correndo attraverso la neve.
2968885599_0672a5f016.jpg,"Un uomo che controlla una slitta per cani si avvicina a un'altra squadra di slitta in un passaggio stretto e nevoso tra due set di alberi. | Cani che eseguono una gara di slitta | La slitta e i cani si diressero verso un altro gruppo di cani da slitta con uno sciolto. | Due gruppi di huskies corrono nella neve, ogni gruppo che tira un uomo. | Si incontrano due pacchetti di cani da slitta.",Tre cani corrono attraverso la neve.
3120953244_b00b152246.jpg,Un ragazzo che soffia bolle nella telecamera. | Un bambino e una bambina giocano fuori con bolle. | Un ragazzino che soffia bolle mentre una bambina sta dietro di lui nell'erba. | La ragazza ha un passificatore mentre il ragazzo sta facendo bolle | Due bambini biondi che soffiano bolle in un parco.,Un ragazzo che indossa una camicia blu gioca con un pallone da calcio.
2481003841_06086eafc2.jpg,"Due ragazzini giocano in un parco giochi. | Due ragazzini si rilassano in un parco, uno seduto su un'altalena. | Due ragazzi del bambino guardano dal parco giochi. | Due giovani ragazzi in sweatshirts in un parco giochi | Due giovani ragazzi con attrezzatura da parco giochi",Un ragazzo con una camicia blu gioca con un pallone da calcio.
3603870481_1ebc696d91.jpg,"Un cane nero con in mano un oggetto arancione nell'acqua. | Un cane nero tiene in bocca un giocattolo arancione in bocca. | Un cane nero è in acqua con qualcosa di arancione in bocca. | Un cucciolo di laboratorio nero prende un oggetto arancione fuori dall'acqua. | Un cane bagnato, giocando con un giocattolo in acqua.",Un cane nero sta nuotando con un giocattolo in bocca.
3576250302_14779632bd.jpg,Una bici da terra calcia la polvere. | Un uomo sta guidando una motocicletta nella terra vicino ai cespugli. | Un uomo cavalca una bici da terra nel pennello. | Una persona su una moto sta accendendo una pista sporca dietro alcuni cespugli. | Il pilota di sporcizia calcia lo sporco mentre gira.,Una persona che cavalca una bici da terra lungo una pista sporca.
1321723162_9d4c78b8af.jpg,Una bambina che si tiene per mano con il suo istruttore di pattinaggio sul ghiaccio. | Una ragazza più grande aiuta una ragazza più giovane pattinata su ghiaccio. | Le due ragazze si tengono per mano l'una con l'altra mentre pattinano sul ghiaccio. | Due ragazze stanno pattinando sul ghiaccio l'uno con l'altro. | Due persone vanno a pattinare sul ghiaccio in pista.,Una ragazza che indossa una camicia a strisce rossa si trova su un marciapiede.
583174725_6b522b621f.jpg,Una ragazza si trova in un parcheggio che salta la corda. | Una bambina sta saltando la corda in un parcheggio. | Una bambina salta la corda attraverso un parcheggio | Una ragazza salta la corda in un parcheggio al sole di mezzogiorno. | Ragazza che salta la corda nel parcheggio,Una ragazza salta in aria mentre un'altra ragazza guarda.
2596619849_7b635dd310.jpg,Quattro bambini giocano in un campo erboso. | Quattro bambini stanno giocando insieme fuori. | Quattro bambini corrono e giocano tag. | Gruppo di bambini giocano nella zona rurale | Tre ragazzi e una ragazza in un campo di erba fangosa.,Quattro ragazzi giocano a calcio.
3244586044_205d5ae2ba.jpg,"Un cane corre in una gara. | Un cane che indossa un numero ""8"" corre su una pista. | Un levriero in una camicia nera e gialla sta correndo. | Un cane di levriero bianco che indossa il numero otto è in esecuzione su una pista. | Il cane da museruola con le gare numero otto sulla pista sporca.",Un levriero in una gara.
2667549961_57e5e2c0a5.jpg,"Un bambino striscia su un pavimento in legno vicino a una bottiglia d'acqua. | Un bambino striscia su pavimenti in legno duro verso una bottiglia d'acqua. | Un bambino su un pavimento in legno con una bottiglia d'acqua | Un bambino sta strisciando su un pavimento in legno, con una bottiglia d'acqua che giace nelle vicinanze. | Un bambino piccolo striscia attraverso il pavimento di legno verso la bottiglia d'acqua.",Un bambino sta giocando su un pavimento in legno.
