image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Um menino pulando em um trampolim. | Um garoto pulando em um trampolim. | Um garoto pula em um trampolim. | Um garotinho em uma camiseta branca de mangas compridas pula em um trampolim. | O garoto pula em trampolim do lado de fora da casa.,Um menino está pulando em um trampolim.
3192069971_83c5a90b4c.jpg,Um garoto vestindo um capacete azul anda de bicicleta com os pés no guidão. | Um garoto com capacete azul toca em sua bicicleta. | Um garotinho com capacete azul anda de bicicleta com os pés no guidão. | Menino de bicicleta de capacete azul com pés no guidão. | Menino com um capacete apoiando os pés no guidão de sua bicicleta.,Uma pessoa anda de bicicleta por uma rua.
3399312265_9c74378692.jpg,"Um cachorro preto brigando com um cachorro marrom na neve. | Cães marrons e pretos na neve, mostrando dentes e latindo um para o outro. | Dois cães estão brigando na neve. | Dois cães brigando na neve. | Dois cães brigam na neve.",Dois cães brincando na neve.
3413571342_b9855795e2.jpg,Um homem em shorts coloridos está surfando sob uma onda. | Um homem em troncos coloridos surfando uma onda em uma prancha branca. | Um surfista monta uma onda em um oceano azul claro. | Um surfista navega uma onda. | Homem em troncos multicoloridos andando de uma prancha de surf em uma onda.,Um homem surfando uma onda.
3461106572_920c8c0112.jpg,Um grupo de 5 pessoas em pé usando crachás de nome | Um grupo de pessoas posando em uma área de concerto. | Cinco pessoas estão em frente a um prédio de estilo industrial posando para uma fotografia. | Cinco pessoas posam para uma foto em uma academia. | Cinco pessoas usam tags de nomes em um colar e posam juntos.,Um grupo de pessoas está andando por uma rua da cidade.
452345346_afe1248586.jpg,"Um cachorro marrom e branco mastiga um pneu. | Um cachorro marrom e branco com orelhas pontudas fica do lado de fora em areia segurando um pneu pequeno na boca. | um cachorro marrom, preto e branco segurando um pneu na boca enquanto estava de pé na areia | Um Bull Terrier aterroriza um pneu velho na areia. | Um cachorro em pé de areia, segurando um pneu na boca.",Um cachorro marrom e branco está correndo na areia.
1977827746_4e13d7e19f.jpg,"Um garoto e uma menina sentam -se em uma carroça comendo corndogs. | Duas crianças comem corndogs lá fora. | Duas crianças sentam -se em uma banheira de plástico ao ar livre, segurando corndogs. | Duas crianças pequenas estão comendo corndogs em uma pequena vagão ou lixeira. | Duas crianças pequenas comem corndogs.",Uma criança está sentada em um banco de madeira.
408627152_1feaa4b94e.jpg,Um cachorro em um colete salva -vidas sentado em um barco com um homem no cockpit. | Um homem olhando para seu pequeno cachorro branco vestindo um colete salva -vidas laranja | Um cão de merda em um colete salva -vidas laranja olhando para um homem em uma camisa azul enquanto andava em um barco. | Um cachorro branco em um colete salva -vidas olha para um homem em um barco. | Um cachorro branco com colete salva -vidas acompanha um homem em um barco.,Um cachorro branco e um cachorro preto e branco estão correndo em uma pista de obstáculos.
1402641725_5e027ecaa7.jpg,Quatro crianças estão brincando em uma colina de areia. | Quatro crianças brincando na areia em uma praia. | Quatro crianças brincando em uma duna de areia. | Quatro crianças estão deslizando por uma montanha de areia. | Quatro crianças rolando e deslizando por uma duna de areia.,Três crianças estão brincando na praia.
2743652730_d909c7ae82.jpg,"Um garoto olha pela janela para outro garoto que está pulverizando a janela com água. | Uma criança está olhando através do vidro para a criança esgueirando uma mangueira de água no vidro. | Um garotinho coloca uma mangueira para seu irmão, que está do outro lado de uma janela. | Uma criança pulveriza uma mangueira de água em outra que está dentro de uma janela de vidro. | Um menino está de pé dentro de uma casa de um lado da janela, enquanto outro garoto está do lado de fora esgueirando a janela com uma mangueira.",Uma criança está sentada em uma mesa de piquenique.
308956341_642589e9cc.jpg,"Um cachorro preto está sacudindo a água. | Um cachorro preto sacudindo a água | Um cachorro está sacudindo a água de seu pêlo, criando um spray e uma névoa. | Um cachorro preto molhado se sacode. | Um cachorro molhado está sacudindo a água.",Um cachorro preto e branco está correndo na grama.
213216174_0632af65a2.jpg,Um menino mergulha em uma piscina perto de um deslize aquático. | Um garoto de troncos de natação azul mergulha em uma piscina enquanto dois adultos olham. | Uma criança brincando em uma piscina. | Um garoto vestindo um maiô azul voa pelo ar acima de uma piscina. | O garoto está mergulhando na piscina enquanto o casal assiste.,Um garoto pulando em uma piscina.
2719102611_fef453bf30.jpg,Um homem de uniforme preto e branco fica em uma moto fazendo um golpe. | Um motociclista fica em cima de sua bicicleta. | Um motociclista começa a lixar o assento de sua motocicleta branca. | Alguém está em uma motocicleta em preto e branco e colocando os pés no assento. | Essa pessoa está fazendo um golpe em uma motocicleta.,Um piloto de motocicleta está sendo montada em uma pista de corrida.
2578289278_01516d23a0.jpg,um homem arrastando entre dois cavalos segurando o cavalo à direita | Um homem cai do cavalo em uma pista de corrida. | Uma pessoa está ajoelhada entre dois cavalos | Um concurso de rodeio sendo droga entre dois cavalos. | Cowboy em calças azuis e vermelhas sendo resistentes a um cavalo.,Um cavalo marrom e um cavalo marrom em um rodeio.
2685788323_ceab14534a.jpg,Um homem de óculos de sol se prepara para puxar uma cadeira para sentar para sua refeição. | Um homem usando óculos de sol fica ao lado de uma mesa em um café. | Homem prestes a puxar a cadeira e sentar em um restaurante. | Homem no restaurante se preparando para sentar. | O homem grande pega um assento em um restaurante.,Um homem e uma mulher sentam -se em um restaurante.
3287904625_f68ca5cea7.jpg,Um casal se abraçam e posam para a câmera em frente a uma lagoa na neve. | Um homem e uma mulher se abraçam perto de um rio no inverno. | Um homem e uma mulher parecidos um ao lado do outro na neve ao lado de um lago. | O casal feliz gosta do cênico fluxo de inverno. | Duas pessoas ficam em frente a um lago na neve e posam para uma foto.,Uma mulher vestindo uma jaqueta preta e óculos de sol fica na neve.
3106883334_419f3fb16f.jpg,"Um cachorro marrom escuro corre atrás de um cachorro amarelo na grama. | Um cachorro bronzeado correndo na grama com um cachorro marrom correndo logo atrás | Os dois cães, um escuro e um de cor clara, estão correndo ao ar livre. | Dois cães marrons estão correndo por uma área gramada. | Dois cães correm sobre a grama.",Dois cães correndo na grama.
3667492609_97f88b373f.jpg,Um garoto pula na água de cabeça para baixo. | Uma criança mergulhando de cabeça em um lago. | Um homem está caindo para trás no equipamento de natação sobre um grande corpo de água nas proximidades de uma área urbana. | O homem está entrando na água. | A pessoa está entrando na água.,Uma criança está pulando na água.
2956895529_ec6275060e.jpg,"Uma bicicleta fica no ar. | um ciclista pulando um truque em uma bicicleta | Um cara está sentado em sua bicicleta com uma roda no ar. | Essa pessoa está fazendo um golpe em uma bicicleta, com uma roda em uma borda e outra no ar. | Os jovens realizando truques de bicicleta no carregamento de doca perto de lixeiras.",Um ciclista está realizando um truque no ar.
241346580_b3c035d65c.jpg,"Um grupo de homens joga um jogo de futebol universitário. | Um time vermelho e um time branco estão jogando futebol. | Jogadores de futebol evitando um fumble. | O jogador de futebol em Red está correndo com o All para o jogador em branco. | Os jogadores de futebol estão vestindo vermelho e branco, e a multidão também está usando vermelho e branco.",Um jogador de futebol está se preparando para chutar a bola.
2885387575_9127ea10f1.jpg,Um cachorro preto e cinza está brincando com uma bola azul do lado de fora. | Um cachorro está brincando com uma bola na grama. | um cachorro brincando com uma bola azul | Um cachorro cinza persegue uma bola de futebol azul na grama. | Um cachorro grisalho está empurrando uma bola azul de futebol ladeira abaixo com o nariz.,Um cachorro preto e branco está brincando com uma bola azul na grama.
3671933270_d124e9a1a4.jpg,Um ciclista está bebendo de uma garrafa de água enquanto monta. | Um motociclista toma um drinque de água. | Um ciclista bebe água. | Um homem andando de bicicleta bebe de uma garrafa de água. | Uma pessoa toma um drinque de água enquanto andar de bicicleta.,Uma pessoa em uma bicicleta vermelha está andando de bicicleta.
3564157681_03a13b7112.jpg,Um cachorro pega um frisbee amarelo jogado por um homem de cabelos grisalhos. | Um homem está assistindo um cachorro pegar um frisbee no ar. | Um homem se destaca quando um cachorro salta para pegar um frisbee enquanto pessoas sentadas em um relógio de parede. | Um homem jogando um frisbee para seu cachorro que salta para pegá -lo. | Dog pula para pegar um frisbee enquanto as pessoas assistem.,Um cachorro pula para pegar um frisbee.
3030079705_0dee8a3e89.jpg,"Uma garotinha brincando de pegando com o pai em um cobertor no parque. | Uma garotinha com as mãos no ar está sentada nas costas de um homem enquanto ele está deitado em um cobertor. | Um homem deita em um cobertor azul com uma criança nas costas. | Uma menina pequena sentada nas costas de um homem. | A menina aborda um homem e faz o sinal universal para ""Touchdown!""",Uma mulher está sentada em um banco de parque.
3546891929_f31a99cd0d.jpg,Um homem em um capacete de bicicleta está falando em um celular com outras pessoas atrás dele. | Um homem em um capacete segurando um telefone celular. | Um homem em uma camisa xadrez com um capacete de bicicleta vermelho e preto no celular. | Um homem vestindo um capacete de bicicleta vermelho conversando em um celular com outras pessoas em segundo plano. | Um homem com um capacete de bicicleta está usando um celular no meio de uma multidão.,Um homem vestindo um capacete vermelho e uma jaqueta azul está em uma bicicleta vermelha.
1024138940_f1fefbdce1.jpg,Duas raças diferentes de cães marrons e brancos brincam na praia. | Dois cães estão virando uma praia de areia macia. | Dois cães brincando na areia na praia. | Dois cães brincando juntos em uma praia. | Dois grandes cães bronzeados brincam ao longo de uma praia de areia.,Dois cães brincando na praia.
397451339_76a84bd310.jpg,"Uma garota está de pé e outra está sentada ao lado de uma árvore | Uma garota sentada lendo e outra garota em pé na frente dela. | Uma garota sentada em um Nech perto de uma árvore enquanto outra fica ao lado dela na calçada. | Duas pessoas em uma rua; Um sentado no plantador em torno de uma árvore. | Duas mulheres, uma sentada e outra em pé, perto de uma árvore.",Um homem e uma mulher sentam -se em um banco do lado de fora.
3093971101_543237971d.jpg,Um surfista em um traje de surf preto em movimento. | Cara de malha preta e azul surfando | Parece que o surfista está montando uma grande onda. | Um homem em uma roupa de mergulho surfando uma onda. | Surfista em roupa de mergulho antes de uma onda,Um homem em uma roupa de mergulho preta está surfando em uma onda.
396763804_3b7f1e12a8.jpg,Um cachorro preto e branco está correndo pela areia em uma praia. | Um cachorro marrom com patas brancas correndo na praia. | Existem dois cães correndo na praia do lado de fora. | Dois cães estão brincando na praia juntos. | Dois cães correm ao longo de uma praia.,Dois cães estão correndo na praia.
3708748633_e7e3cf4e84.jpg,Um homem jogando gaita de foles. | Um homem toca as gaitas de foles. | Um homem vestindo um casaco e uma saia verde xadrez está tocando uma gaita de foles. | Um homem vestindo um kilt está tocando as gaitas de foles. | Um homem mais velho jogando vestindo uma colcha as gaitas de foles do lado de fora.,Um homem vestindo uma camisa preta e óculos de sol está segurando uma câmera de vídeo.
394463341_5311c53783.jpg,Um cachorro em uma trela pula sobre uma parede de pedra. | Um cachorro em uma trela tenta superar uma parede de pedra. | O dono de um cachorro observa seu cachorro subir sobre o contorno rochoso de um caminho para caminhada. | Cachorro em uma trela vermelha com uma mulher. | Cão cinza e branco com arnês vermelho e coleira passando por uma parede de pedra.,Um cachorro pula sobre um obstáculo.
3426724811_137855b4f7.jpg,Um grupo de pessoas em ternos de Hazmat está de pé com um manequim em uma maca. | Pessoas vestindo ternos praticando um resgate em um ambiente perigoso. | Vários homens em ternos biológicos carregando uma boneca de aparência humana em uma cama rolante | Vários homens em trajes de proteção estão rolando um homem em uma maca. | Há um homem em uma maca cercada por homens em ternos de Hazmat.,Dois homens em ternos de banho estão em uma rua da cidade.
